Province,Centre,Total
,Saskatoon,--
,Saskatoon,--
,Saskatoon,20
,Saskatoon,6
,Saskatoon,3
,Saskatoon,1
,Saskatoon,"2,000"
,Estevan,13
,Estevan,104
,Estevan,117
,Lloydminster,15
,Lloydminster,--
,Lloydminster,--
,Lloydminster,39
,Lloydminster,54
,Moose Jaw,6
,Moose Jaw,111
,Moose Jaw,117
,North Battleford,45
,North Battleford,--
,North Battleford,3
,North Battleford,46
,North Battleford,94
,Prince Albert,15
,Prince Albert,151
,Prince Albert,15
,Prince Albert,181
,Swift Current,6
,Swift Current,64
,Swift Current,70
,Yorkton,8
,Yorkton,74
,Yorkton,3
,Yorkton,3
,Yorkton,88
,Total,"3,878"
,Calgary,266
,Calgary,"9,014"
,Calgary,173
,Calgary,532
,Calgary,--
,Calgary,1
,Calgary,--
,Calgary,6
,Calgary,"10,991"
,Edmonton,2
,Edmonton,82
,Edmonton,137
,Edmonton,3
,Edmonton,611
,Edmonton,34
,Edmonton,--
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,3
,Edmonton,3
,Edmonton,171
,Edmonton,3
,Edmonton,1
,Edmonton,--
,Edmonton,1
,Edmonton,--
,Edmonton,3
,Edmonton,5
,Edmonton,171
,Edmonton,391
,Edmonton,645
,Edmonton,385
,Edmonton,144
,Edmonton,"6,115"
,Edmonton,338
,Edmonton,50
,Edmonton,14
,Edmonton,3
,Edmonton,121
,Edmonton,5
,Edmonton,"9,443"
,Grande Prairie,197
,Grande Prairie,--
,Grande Prairie,3
,Grande Prairie,15
,Grande Prairie,419
,Grande Prairie,10
,Grande Prairie,644
,Lethbridge,45
,Lethbridge,579
,Lethbridge,60
,Lethbridge,25
,Lethbridge,--
,Lethbridge,5
,Lethbridge,80
,Lethbridge,794
,Medicine Hat,43
,Medicine Hat,258
,Medicine Hat,23
,Medicine Hat,324
,Red Deer,789
,Red Deer,789
,Wood Buffalo,"1,145"
,Wood Buffalo,"1,145"
,Bonnyville No. 87 (MD),126
,Bonnyville No. 87 (MD),126
,Clearwater County (MD),51
,Clearwater County (MD),51
,Foothills No. 31 (MD),171
,Foothills No. 31 (MD),171
,High River (T),107
,High River (T),107
,Lacombe (T),114
,Lacombe (T),114
,Lacombe County (CM),42
,Lacombe County (CM),42
,Mackenzie No. 23 (MD),76
,Mackenzie No. 23 (MD),76
,Mountain View (CM),35
,Mountain View (CM),35
,Red Deer County (CM),70
,Red Deer County (CM),70
,Strathmore (T),168
,Strathmore (T),168
,Sylvan Lake (T),134
,Sylvan Lake (T),134
,Wetaskiwin County No. 10 (CM),63
,Wetaskiwin County No. 10 (CM),63
,Yellowhead County (MD),62
,Yellowhead County (MD),62
,Brooks,20
,Brooks,1
,Brooks,23
,Brooks,3
,Brooks,--
,Brooks,1
,Brooks,48
,Camrose,167
,Camrose,167
,Canmore,204
,Canmore,204
,Cold Lake,99
,Cold Lake,99
,Lloydminster,265
,Lloydminster,265
,Okotoks,328
,Okotoks,328
,Wetaskiwin,27
,Wetaskiwin,27
,Total,"26,487"
,Abbotsford,657
,Abbotsford,110
,Abbotsford,--
,Abbotsford,767
,Kelowna,961
,Kelowna,30
,Kelowna,220
,Kelowna,38
,Kelowna,204
,Kelowna,"1,453"
,Vancouver,782
,Vancouver,64
,Vancouver,"4,917"
,Vancouver,129
,Vancouver,337
,Vancouver,"1,609"
,Vancouver,282
,Vancouver,"3,827"
,Vancouver,965
,Vancouver,678
,Vancouver,"1,157"
,Vancouver,2
,Vancouver,20
,Vancouver,158
,Vancouver,7
,Vancouver,230
,Vancouver,564
,Vancouver,78
,Vancouver,21
,Vancouver,1
,Vancouver,160
,Vancouver,486
,Vancouver,"16,474"
,Victoria,25
,Victoria,33
,Victoria,62
,Victoria,152
,Victoria,12
,Victoria,455
,Victoria,18
,Victoria,100
,Victoria,16
,Victoria,575
,Victoria,64
,Victoria,23
,Victoria,220
,Victoria,29
,Victoria,"1,784"
,Chilliwack,603
,Chilliwack,29
,Chilliwack,92
,Chilliwack,724
,Kamloops,2
,Kamloops,48
,Kamloops,442
,Kamloops,21
,Kamloops,7
,Kamloops,520
,Nanaimo,838
,Nanaimo,7
,Nanaimo,17
,Nanaimo,20
,Nanaimo,882
,Prince George,125
,Prince George,23
,Prince George,21
,Prince George,14
,Prince George,2
,Prince George,185
,Vernon,53
,Vernon,243
,Vernon,5
,Vernon,37
,Vernon,338
,Summerland (DM),45
,Summerland (DM),45
,Campbell River,230
,Campbell River,--
,Campbell River,11
,Campbell River,--
,Campbell River,241
,Courtenay,147
,Courtenay,117
,Courtenay,39
,Courtenay,21
,Courtenay,33
,Courtenay,357
,Cranbrook,91
,Cranbrook,54
,Cranbrook,145
,Dawson Creek,94
,Dawson Creek,94
,Duncan,218
,Duncan,16
,Duncan,21
,Duncan,10
,Duncan,265
,Fort St. John,4
,Fort St. John,114
,Fort St. John,9
,Fort St. John,127
,Kitimat,4
,Kitimat,4
,Parksville,60
,Parksville,23
,Parksville,60
,Parksville,143
,Penticton,126
,Penticton,21
,Penticton,10
,Penticton,--
,Penticton,157
,Port Alberni,64
,Port Alberni,5
,Port Alberni,3
,Port Alberni,7
,Port Alberni,1
,Port Alberni,80
,Powell River,38
,Powell River,--
,Powell River,--
,Powell River,38
,Prince Rupert,--
,Prince Rupert,--
,Prince Rupert,--
,Quesnel,8
,Quesnel,17
,Quesnel,10
,Quesnel,--
,Quesnel,4
,Quesnel,1
,Quesnel,40
,Salmon Arm,62
,Salmon Arm,62
,Squamish,151
,Squamish,151
,Terrace,9
,Terrace,3
,Terrace,1
,Terrace,13
,Williams Lake,27
,Williams Lake,7
,Williams Lake,13
,Williams Lake,47
,Total,"25,136"
,Total,"166,052"
,St. John's,248
,St. John's,92
,St. John's,28
,St. John's,21
,St. John's,71
,St. John's,14
,St. John's,5
,St. John's,436
,St. John's,781
,St. John's,84
,St. John's,7
,St. John's,25
,St. John's,29
,St. John's,"1,841"
,Gander (T),166
,Gander (T),166
,Bay Roberts,7
,Bay Roberts,--
,Bay Roberts,16
,Bay Roberts,49
,Bay Roberts,7
,Bay Roberts,79
,Corner Brook,1
,Corner Brook,1
,Corner Brook,21
,Corner Brook,36
,Corner Brook,2
,Corner Brook,6
,Corner Brook,4
,Corner Brook,2
,Corner Brook,73
,Grand Falls-Windsor,76
,Grand Falls-Windsor,76
,Total,"2,235"
,Charlottetown,9
,Charlottetown,8
,Charlottetown,11
,Charlottetown,2
,Charlottetown,5
,Charlottetown,4
,Charlottetown,--
,Charlottetown,1
,Charlottetown,2
,Charlottetown,25
,Charlottetown,5
,Charlottetown,2
,Charlottetown,--
,Charlottetown,--
,Charlottetown,211
,Charlottetown,130
,Charlottetown,20
,Charlottetown,435
,Summerside,--
,Summerside,1
,Summerside,7
,Summerside,111
,Summerside,119
,Total,554
,Halifax,"1,910"
,Halifax,"1,910"
,Cape Breton,249
,Cape Breton,249
,Chester (MD),39
,Chester (MD),39
,East Hants (MD),122
,East Hants (MD),122
,"Kings, Subd. A (SC)",83
,"Kings, Subd. A (SC)",83
,Lunenburg (MD),79
,Lunenburg (MD),79
,Queens (RGM),13
,Queens (RGM),13
,West Hants (MD),51
,West Hants (MD),51
,Yarmouth (MD),20
,Yarmouth (MD),20
,Kentville,46
,Kentville,17
,Kentville,72
,Kentville,135
,New Glasgow,50
,New Glasgow,11
,New Glasgow,7
,New Glasgow,35
,New Glasgow,32
,New Glasgow,5
,New Glasgow,140
,Truro,59
,Truro,56
,Truro,46
,Truro,161
,Total,"3,002"
,Moncton,1
,Moncton,4
,Moncton,15
,Moncton,107
,Moncton,1
,Moncton,--
,Moncton,--
,Moncton,9
,Moncton,104
,Moncton,392
,Moncton,21
,Moncton,467
,Moncton,--
,Moncton,"1,121"
,Saint John,3
,Saint John,--
,Saint John,8
,Saint John,176
,Saint John,4
,Saint John,4
,Saint John,2
,Saint John,4
,Saint John,11
,Saint John,20
,Saint John,--
,Saint John,7
,Saint John,11
,Saint John,12
,Saint John,2
,Saint John,29
,Saint John,109
,Saint John,402
,Fredericton,93
,Fredericton,9
,Fredericton,15
,Fredericton,3
,Fredericton,32
,Fredericton,12
,Fredericton,34
,Fredericton,26
,Fredericton,387
,Fredericton,611
,Bathurst,10
,Bathurst,48
,Bathurst,19
,Bathurst,7
,Bathurst,22
,Bathurst,1
,Bathurst,107
,Campbellton,2
,Campbellton,3
,Campbellton,1
,Campbellton,36
,Campbellton,--
,Campbellton,42
,Edmundston,1
,Edmundston,--
,Edmundston,1
,Edmundston,30
,Edmundston,2
,Edmundston,34
,Miramichi,2
,Miramichi,3
,Miramichi,2
,Miramichi,35
,Miramichi,42
,Total,"2,359"
,Saguenay,739
,Saguenay,3
,Saguenay,70
,Saguenay,22
,Saguenay,834
,Montréal,82
,Montréal,10
,Montréal,6
,Montréal,362
,Montréal,22
,Montréal,37
,Montréal,6
,Montréal,23
,Montréal,110
,Montréal,192
,Montréal,1
,Montréal,"1,139"
,Montréal,13
,Montréal,279
,Montréal,146
,Montréal,"1,605"
,Montréal,32
,Montréal,168
,Montréal,49
,Montréal,39
,Montréal,47
,Montréal,582
,Montréal,6
,Montréal,218
,Montréal,52
,Montréal,6
,Montréal,647
,Montréal,731
,Montréal,"1,875"
,Montréal,18
,Montréal,"5,605"
,Montréal,3
,Montréal,--
,Montréal,7
,Montréal,--
,Montréal,121
,Montréal,216
,Montréal,--
,Montréal,3
,Montréal,3
,Montréal,14
,Montréal,4
,Montréal,--
,Montréal,--
,Montréal,205
,Montréal,13
,Montréal,25
,Montréal,184
,Montréal,136
,Montréal,29
,Montréal,103
,Montréal,196
,Montréal,10
,Montréal,126
,Montréal,414
,Montréal,1
,Montréal,94
,Montréal,96
,Montréal,64
,Montréal,37
,Montréal,98
,Montréal,8
,Montréal,28
,Montréal,31
,Montréal,65
,Montréal,--
,Montréal,447
,Montréal,1
,Montréal,--
,Montréal,36
,Montréal,90
,Montréal,115
,Montréal,34
,Montréal,201
,Montréal,17
,Montréal,89
,Montréal,18
,Montréal,2
,Montréal,119
,Montréal,80
,Montréal,532
,Montréal,11
,Montréal,11
,Montréal,7
,Montréal,117
,Montréal,715
,Montréal,218
,Montréal,536
,Montréal,28
,Montréal,"19,866"
,Gatineau,"2,062"
,Gatineau,40
,Gatineau,90
,Gatineau,114
,Gatineau,20
,Gatineau,21
,Gatineau,55
,Gatineau,--
,Gatineau,"2,402"
,Québec,112
,Québec,140
,Québec,--
,Québec,1
,Québec,4
,Québec,5
,Québec,25
,Québec,1
,Québec,38
,Québec,45
,Québec,58
,Québec,98
,Québec,26
,Québec,4
,Québec,77
,Québec,37
,Québec,--
,Québec,89
,Québec,64
,Québec,199
,Québec,--
,Québec,"3,577"
,Québec,60
,Québec,123
,Québec,808
,Québec,76
,Québec,"5,667"
,Sherbrooke,19
,Sherbrooke,3
,Sherbrooke,50
,Sherbrooke,"1,233"
,Sherbrooke,12
,Sherbrooke,7
,Sherbrooke,2
,Sherbrooke,18
,Sherbrooke,170
,Sherbrooke,"1,514"
,Trois-Rivières,"1,207"
,Trois-Rivières,7
,Trois-Rivières,40
,Trois-Rivières,158
,Trois-Rivières,"1,412"
,Drummondville,7
,Drummondville,30
,Drummondville,510
,Drummondville,12
,Drummondville,15
,Drummondville,574
,Granby,265
,Granby,19
,Granby,507
,Granby,791
,Saint-Hyacinthe,13
,Saint-Hyacinthe,309
,Saint-Hyacinthe,10
,Saint-Hyacinthe,3
,Saint-Hyacinthe,335
,Saint-Jean-sur-Richelieu,468
,Saint-Jean-sur-Richelieu,468
,Shawinigan,3
,Shawinigan,128
,Shawinigan,40
,Shawinigan,171
,Gaspé (V),65
,Gaspé (V),65
,Les Îles-de-la-Madeleine (MÉ),37
,Les Îles-de-la-Madeleine (MÉ),37
,Montmagny (V),27
,Montmagny (V),27
,Mont-Laurier (V),52
,Mont-Laurier (V),52
,Prévost (V),169
,Prévost (V),169
,Rawdon (MÉ),97
,Rawdon (MÉ),97
,Roberval (V),18
,Roberval (V),18
,Sainte-Adèle (V),107
,Sainte-Adèle (V),107
,Sainte-Sophie (MÉ),339
,Sainte-Sophie (MÉ),339
,Saint-Félicien (V),55
,Saint-Félicien (V),55
,Saint-Lin-Laurentides (V),332
,Saint-Lin-Laurentides (V),332
,Sainte-Marie (V),111
,Sainte-Marie (V),111
,Alma,310
,Alma,--
,Alma,2
,Alma,312
,Amos,1
,Amos,--
,Amos,4
,Amos,30
,Amos,--
,Amos,1
,Amos,2
,Amos,38
,Baie-Comeau,--
,Baie-Comeau,155
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,155
,Campbellton,--
,Campbellton,--
,Cowansville,118
,Cowansville,9
,Cowansville,127
,Dolbeau-Mistassini,35
,Dolbeau-Mistassini,35
,Hawkesbury,30
,Hawkesbury,30
,Joliette,123
,Joliette,--
,Joliette,163
,Joliette,28
,Joliette,82
,Joliette,396
,Lachute,84
,Lachute,84
,La Tuque,9
,La Tuque,--
,La Tuque,9
,Matane,16
,Matane,4
,Matane,20
,Rimouski,5
,Rimouski,17
,Rimouski,463
,Rimouski,8
,Rimouski,493
,Rivière-du-Loup,9
,Rivière-du-Loup,13
,Rivière-du-Loup,135
,Rivière-du-Loup,2
,Rivière-du-Loup,159
,Rouyn-Noranda,137
,Rouyn-Noranda,137
,Saint-Georges,316
,Saint-Georges,1
,Saint-Georges,6
,Saint-Georges,323
,Sept-Îles,79
,Sept-Îles,79
,Sorel-Tracy,7
,Sorel-Tracy,5
,Sorel-Tracy,--
,Sorel-Tracy,210
,Sorel-Tracy,6
,Sorel-Tracy,207
,Sorel-Tracy,435
,Thetford Mines,68
,Thetford Mines,1
,Thetford Mines,69
,Val d'Or,209
,Val d'Or,209
,Salaberry-de-Valleyfield,228
,Salaberry-de-Valleyfield,228
,Victoriaville,--
,Victoriaville,16
,Victoriaville,465
,Victoriaville,13
,Victoriaville,494
,Total,"39,275"
,Barrie,62
,Barrie,169
,Barrie,533
,Barrie,764
,Brantford,104
,Brantford,246
,Brantford,350
,Guelph,721
,Guelph,37
,Guelph,758
,Hamilton,869
,Hamilton,"1,715"
,Hamilton,133
,Hamilton,"2,717"
,Kingston,11
,Kingston,399
,Kingston,95
,Kingston,103
,Kingston,608
,Kitchener-Cambridge-Waterloo,44
,Kitchener-Cambridge-Waterloo,584
,Kitchener-Cambridge-Waterloo,"1,071"
,Kitchener-Cambridge-Waterloo,558
,Kitchener-Cambridge-Waterloo,278
,Kitchener-Cambridge-Waterloo,"2,535"
,London,39
,London,121
,London,4
,London,60
,London,34
,London,70
,London,"1,774"
,London,--
,London,"2,102"
,St. Catharines-Niagara,97
,St. Catharines-Niagara,4
,St. Catharines-Niagara,17
,St. Catharines-Niagara,46
,St. Catharines-Niagara,119
,St. Catharines-Niagara,62
,St. Catharines-Niagara,246
,St. Catharines-Niagara,92
,St. Catharines-Niagara,128
,St. Catharines-Niagara,122
,St. Catharines-Niagara,933
,Oshawa,646
,Oshawa,583
,Oshawa,609
,Oshawa,"1,838"
,Ottawa,270
,Ottawa,55
,Ottawa,"5,629"
,Ottawa,"5,954"
,Peterborough,14
,Peterborough,32
,Peterborough,224
,Peterborough,51
,Peterborough,21
,Peterborough,342
,Greater Sudbury,593
,Greater Sudbury,593
,Thunder Bay,2
,Thunder Bay,174
,Thunder Bay,23
,Thunder Bay,3
,Thunder Bay,2
,Thunder Bay,2
,Thunder Bay,7
,Thunder Bay,213
,Toronto,106
,Toronto,570
,Toronto,44
,Toronto,"2,292"
,Toronto,"2,302"
,Toronto,"1,099"
,Toronto,784
,Toronto,266
,Toronto,190
,Toronto,194
,Toronto,179
,Toronto,144
,Toronto,"16,850"
,Toronto,"2,251"
,Toronto,"3,478"
,Toronto,261
,Toronto,34
,Toronto,70
,Toronto,569
,Toronto,"1,293"
,Toronto,167
,Toronto,146
,Toronto,542
,Toronto,"33,831"
,Windsor,81
,Windsor,179
,Windsor,169
,Windsor,16
,Windsor,123
,Windsor,568
,Belleville,165
,Belleville,110
,Belleville,275
,Chatham-Kent,110
,Chatham-Kent,110
,Cornwall,40
,Cornwall,52
,Cornwall,92
,Kawartha Lakes,254
,Kawartha Lakes,254
,Norfolk,188
,Norfolk,188
,North Bay,13
,North Bay,16
,North Bay,65
,North Bay,26
,North Bay,120
,Sarnia,51
,Sarnia,106
,Sarnia,--
,Sarnia,157
,Sault Sainte-Marie,5
,Sault Sainte-Marie,--
,Sault Sainte-Marie,80
,Sault Sainte-Marie,4
,Sault Sainte-Marie,89
,Bracebridge (T),112
,Bracebridge (T),112
,Brighton (MU),78
,Brighton (MU),78
,Brock (TP),7
,Brock (TP),7
,Trent Hills (MU),38
,Trent Hills (MU),38
,Erin (T),17
,Erin (T),17
,Essex (T),20
,Essex (T),20
,Haldimand (T),86
,Haldimand (T),86
,Gravenhurst (T),20
,Gravenhurst (T),20
,Greater Napanee (T),30
,Greater Napanee (T),30
,Huntsville (T),85
,Huntsville (T),85
,Kincardine (MU),28
,Kincardine (MU),28
,Lambton Shores (CY),--
,Lambton Shores (CY),--
,Meaford (MU),25
,Meaford (MU),25
,Mississippi Mills (T),55
,Mississippi Mills (T),55
,North Grenville (MU),182
,North Grenville (MU),182
,North Perth (MU),16
,North Perth (MU),16
,Prince Edward (CY),44
,Prince Edward (CY),44
,Saugeen Shores (T),91
,Saugeen Shores (T),91
,Scugog (TP),10
,Scugog (TP),10
,The Nation (M),129
,The Nation (M),129
,Wasaga Beach (T),234
,Wasaga Beach (T),234
,West Nipissing (M),56
,West Nipissing (M),56
,West Grey (MU),42
,West Grey (MU),42
,Brockville,7
,Brockville,9
,Brockville,42
,Brockville,58
,Centre Wellington,139
,Centre Wellington,139
,Cobourg,99
,Cobourg,99
,Collingwood,225
,Collingwood,225
,Elliot Lake,8
,Elliot Lake,8
,Temiskaming Shores,4
,Temiskaming Shores,1
,Temiskaming Shores,4
,Temiskaming Shores,3
,Temiskaming Shores,12
,Hawkesbury,16
,Hawkesbury,16
,Ingersoll,31
,Ingersoll,31
,Kenora,30
,Kenora,30
,Leamington,38
,Leamington,28
,Leamington,66
,Midland,26
,Midland,32
,Midland,35
,Midland,93
,Orillia,38
,Orillia,234
,Orillia,272
,Owen Sound,51
,Owen Sound,56
,Owen Sound,107
,Pembroke,24
,Pembroke,31
,Pembroke,55
,Petawawa,136
,Petawawa,136
,Port Hope,24
,Port Hope,24
,Stratford,108
,Stratford,108
,Tillsonburg,40
,Tillsonburg,40
,Timmins,42
,Timmins,42
,Woodstock,178
,Woodstock,178
,Total,"58,535"
,Winnipeg,118
,Winnipeg,51
,Winnipeg,44
,Winnipeg,3
,Winnipeg,"2,699"
,Winnipeg,8
,Winnipeg,144
,Winnipeg,32
,Winnipeg,17
,Winnipeg,58
,Winnipeg,5
,Winnipeg,"3,179"
,Hanover (RM),119
,Hanover (RM),119
,St. Andrews (RM),40
,St. Andrews (RM),40
,Steinbach (CY),289
,Steinbach (CY),289
,Brandon,9
,Brandon,12
,Brandon,267
,Brandon,7
,Brandon,295
,Portage la Prairie,25
,Portage la Prairie,30
,Portage la Prairie,55
,Thompson,--
,Thompson,17
,Thompson,17
,Total,"3,994"
,Regina,2
,Regina,1
,Regina,4
,Regina,--
,Regina,"1,076"
,Regina,8
,Regina,21
,Regina,74
,Regina,--
,Regina,4
,Regina,2
,Regina,9
,Regina,--
,Regina,8
,Regina,1
,Regina,--
,Regina,4
,Regina,"1,214"
,Saskatoon,--
,Saskatoon,75
,Saskatoon,3
,Saskatoon,--
,Saskatoon,33
,Saskatoon,"2,013"
,Saskatoon,8
,Saskatoon,174
,Saskatoon,10
,Saskatoon,170
,Saskatoon,--
,Saskatoon,--
,Saskatoon,3
,Saskatoon,--
,Saskatoon,5
,Saskatoon,--
,Saskatoon,2
,Saskatoon,1
,Saskatoon,--
,Saskatoon,10
,Saskatoon,4
,Saskatoon,8
,Saskatoon,1
,Saskatoon,"2,520"
,Estevan,16
,Estevan,166
,Estevan,182
,Lloydminster,17
,Lloydminster,--
,Lloydminster,--
,Lloydminster,128
,Lloydminster,145
,Moose Jaw,4
,Moose Jaw,106
,Moose Jaw,110
,North Battleford,37
,North Battleford,--
,North Battleford,3
,North Battleford,35
,North Battleford,75
,Prince Albert,14
,Prince Albert,145
,Prince Albert,10
,Prince Albert,169
,Swift Current,9
,Swift Current,114
,Swift Current,123
,Yorkton,17
,Yorkton,59
,Yorkton,2
,Yorkton,--
,Yorkton,78
,Total,"4,616"
,Calgary,217
,Calgary,"5,953"
,Calgary,127
,Calgary,468
,Calgary,924
,Calgary,--
,Calgary,--
,Calgary,--
,Calgary,"7,689"
,Edmonton,1
,Edmonton,105
,Edmonton,297
,Edmonton,3
,Edmonton,359
,Edmonton,46
,Edmonton,5
,Edmonton,2
,Edmonton,4
,Edmonton,1
,Edmonton,1
,Edmonton,1
,Edmonton,201
,Edmonton,5
,Edmonton,--
,Edmonton,--
,Edmonton,3
,Edmonton,--
,Edmonton,2
,Edmonton,7
,Edmonton,279
,Edmonton,369
,Edmonton,633
,Edmonton,545
,Edmonton,184
,Edmonton,"5,431"
,Edmonton,284
,Edmonton,25
,Edmonton,6
,Edmonton,7
,Edmonton,129
,Edmonton,6
,Edmonton,"8,941"
,Grande Prairie,212
,Grande Prairie,2
,Grande Prairie,11
,Grande Prairie,18
,Grande Prairie,381
,Grande Prairie,8
,Grande Prairie,632
,Lethbridge,27
,Lethbridge,778
,Lethbridge,27
,Lethbridge,17
,Lethbridge,--
,Lethbridge,2
,Lethbridge,47
,Lethbridge,898
,Medicine Hat,37
,Medicine Hat,202
,Medicine Hat,4
,Medicine Hat,243
,Red Deer,480
,Red Deer,480
,Wood Buffalo,"1,428"
,Wood Buffalo,"1,428"
,Bonnyville No. 87 (MD),136
,Bonnyville No. 87 (MD),136
,Clearwater County (MD),44
,Clearwater County (MD),44
,Foothills No. 31 (MD),117
,Foothills No. 31 (MD),117
,High River (T),73
,High River (T),73
,Lacombe (T),122
,Lacombe (T),122
,Lacombe County (CM),50
,Lacombe County (CM),50
,Mackenzie No. 23 (MD),103
,Mackenzie No. 23 (MD),103
,Mountain View (CM),45
,Mountain View (CM),45
,Red Deer County (CM),55
,Red Deer County (CM),55
,Strathmore (T),160
,Strathmore (T),160
,Sylvan Lake (T),126
,Sylvan Lake (T),126
,Wetaskiwin County No. 10 (CM),75
,Wetaskiwin County No. 10 (CM),75
,Yellowhead County (MD),63
,Yellowhead County (MD),63
,Brooks,16
,Brooks,1
,Brooks,13
,Brooks,2
,Brooks,1
,Brooks,1
,Brooks,34
,Camrose,71
,Camrose,71
,Canmore,89
,Canmore,89
,Cold Lake,107
,Cold Lake,107
,Lloydminster,176
,Lloydminster,176
,Okotoks,255
,Okotoks,255
,Wetaskiwin,22
,Wetaskiwin,22
,Total,"22,234"
,Abbotsford,370
,Abbotsford,86
,Abbotsford,--
,Abbotsford,456
,Kelowna,689
,Kelowna,24
,Kelowna,130
,Kelowna,11
,Kelowna,21
,Kelowna,107
,Kelowna,135
,Kelowna,"1,117"
,Vancouver,988
,Vancouver,242
,Vancouver,"3,856"
,Vancouver,68
,Vancouver,388
,Vancouver,"1,035"
,Vancouver,312
,Vancouver,"3,154"
,Vancouver,740
,Vancouver,303
,Vancouver,762
,Vancouver,--
,Vancouver,19
,Vancouver,104
,Vancouver,39
,Vancouver,214
,Vancouver,270
,Vancouver,98
,Vancouver,31
,Vancouver,3
,Vancouver,9
,Vancouver,284
,Vancouver,--
,Vancouver,"12,919"
,Victoria,22
,Victoria,34
,Victoria,57
,Victoria,194
,Victoria,18
,Victoria,281
,Victoria,69
,Victoria,89
,Victoria,9
,Victoria,574
,Victoria,87
,Victoria,20
,Victoria,152
,Victoria,36
,Victoria,--
,Victoria,"1,642"
,Chilliwack,425
,Chilliwack,15
,Chilliwack,21
,Chilliwack,12
,Chilliwack,473
,Kamloops,15
,Kamloops,7
,Kamloops,450
,Kamloops,18
,Kamloops,2
,Kamloops,89
,Kamloops,581
,Nanaimo,625
,Nanaimo,--
,Nanaimo,25
,Nanaimo,17
,Nanaimo,--
,Nanaimo,667
,Prince George,183
,Prince George,10
,Prince George,9
,Prince George,8
,Prince George,3
,Prince George,--
,Prince George,213
,Vernon,29
,Vernon,156
,Vernon,5
,Vernon,17
,Vernon,--
,Vernon,207
,Summerland (DM),30
,Summerland (DM),30
,Campbell River,151
,Campbell River,--
,Campbell River,8
,Campbell River,--
,Campbell River,159
,Courtenay,73
,Courtenay,121
,Courtenay,40
,Courtenay,26
,Courtenay,31
,Courtenay,--
,Courtenay,291
,Cranbrook,88
,Cranbrook,41
,Cranbrook,129
,Dawson Creek,144
,Dawson Creek,144
,Duncan,155
,Duncan,3
,Duncan,36
,Duncan,17
,Duncan,--
,Duncan,211
,Fort St. John,16
,Fort St. John,129
,Fort St. John,21
,Fort St. John,166
,Kitimat,5
,Kitimat,5
,Parksville,80
,Parksville,18
,Parksville,28
,Parksville,126
,Penticton,202
,Penticton,38
,Penticton,28
,Penticton,3
,Penticton,--
,Penticton,271
,Port Alberni,64
,Port Alberni,7
,Port Alberni,13
,Port Alberni,4
,Port Alberni,2
,Port Alberni,90
,Powell River,18
,Powell River,--
,Powell River,--
,Powell River,18
,Prince Rupert,--
,Prince Rupert,14
,Prince Rupert,14
,Quesnel,7
,Quesnel,12
,Quesnel,9
,Quesnel,--
,Quesnel,2
,Quesnel,1
,Quesnel,31
,Salmon Arm,84
,Salmon Arm,84
,Squamish,142
,Squamish,142
,Terrace,61
,Terrace,5
,Terrace,5
,Terrace,71
,Williams Lake,24
,Williams Lake,9
,Williams Lake,10
,Williams Lake,43
,Total,"20,300"
,Total,"157,104"
,St. John's,216
,St. John's,77
,St. John's,18
,St. John's,19
,St. John's,75
,St. John's,11
,St. John's,--
,St. John's,413
,St. John's,841
,St. John's,83
,St. John's,6
,St. John's,24
,St. John's,42
,St. John's,"1,825"
,Gander (T),98
,Gander (T),98
,Bay Roberts,7
,Bay Roberts,--
,Bay Roberts,22
,Bay Roberts,49
,Bay Roberts,9
,Bay Roberts,87
,Corner Brook,3
,Corner Brook,1
,Corner Brook,14
,Corner Brook,34
,Corner Brook,3
,Corner Brook,--
,Corner Brook,--
,Corner Brook,11
,Corner Brook,--
,Corner Brook,66
,Grand Falls-Windsor,109
,Grand Falls-Windsor,109
,Total,"2,185"
,Charlottetown,14
,Charlottetown,7
,Charlottetown,9
,Charlottetown,2
,Charlottetown,5
,Charlottetown,4
,Charlottetown,7
,Charlottetown,1
,Charlottetown,6
,Charlottetown,--
,Charlottetown,12
,Charlottetown,12
,Charlottetown,1
,Charlottetown,5
,Charlottetown,3
,Charlottetown,251
,Charlottetown,194
,Charlottetown,33
,Charlottetown,566
,Summerside,--
,Summerside,--
,Summerside,4
,Summerside,58
,Summerside,62
,Total,628
,Halifax,"2,156"
,Halifax,"2,156"
,Cape Breton,262
,Cape Breton,262
,Chester (MD),59
,Chester (MD),59
,East Hants (MD),98
,East Hants (MD),98
,"Kings, Subd. A (SC)",65
,"Kings, Subd. A (SC)",65
,Lunenburg (MD),100
,Lunenburg (MD),100
,Queens (RGM),22
,Queens (RGM),22
,West Hants (MD),66
,West Hants (MD),66
,Yarmouth (MD),19
,Yarmouth (MD),19
,Kentville,16
,Kentville,30
,Kentville,38
,Kentville,84
,New Glasgow,29
,New Glasgow,10
,New Glasgow,3
,New Glasgow,30
,New Glasgow,28
,New Glasgow,3
,New Glasgow,103
,Truro,61
,Truro,69
,Truro,83
,Truro,213
,Total,"3,247"
,Moncton,2
,Moncton,5
,Moncton,33
,Moncton,161
,Moncton,5
,Moncton,2
,Moncton,--
,Moncton,22
,Moncton,70
,Moncton,599
,Moncton,15
